TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0003918", "DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity", 0.125692000588426, null, null, 4.56987697831674, NaN, 0.821227945904577, 0.88701283, 3917, True
"GO:0004673", "protein histidine kinase activity", 1.06598945090071, null, null, 5.49831193250005, NaN, 0.753763757134231, 0.97564727, 3917, True
"GO:0009022", "tRNA nucleotidyltransferase activity", 0.0190625986569007, 5.60088122012223, -1.48937451765026, 3.75081684264975, NaN, 0.778286212095945, 0.46464129, null, False
"GO:0003714", "transcription corepressor activity", 0.0839085982066132, 5.61563808586117, -6.28342130625185, 4.39438162767954, NaN, 0.98107858305522, 0.46627903, null, False
"GO:0008191", "metalloendopeptidase inhibitor activity", 0.00923519114764458, null, null, 3.43616264704076, NaN, 0.968910570009637, 0.52545376, 3714, True
"GO:0004861", "cyclin-dependent protein serine/threonine kinase inhibitor activity", 0.0109847674845197, null, null, 3.511482288626, NaN, 0.968866952559633, 0.6080214, 3714, True
"GO:0004867", "serine-type endopeptidase inhibitor activity", 0.119072713712357, null, null, 4.54638224100441, NaN, 0.963708193157961, 0.78190461, 3714, True
"GO:0004310", "farnesyl-diphosphate farnesyltransferase activity", 0.00608121601037644, 5.66451640514522, 4.73410041865174, 3.25478968739721, NaN, 0.877100544640426, 0.46734821, null, False
"GO:0008676", "3-deoxy-8-phosphooctulonate synthase activity", 0.0150896728938612, null, null, 3.64933485871214, NaN, 0.872782171311845, 0.50674281, 4310, True
"GO:0004789", "thiamine-phosphate diphosphorylase activity", 0.0279221554266088, null, null, 3.91655921930111, NaN, 0.868200250957133, 0.55222428, 4310, True
"GO:0008987", "quinolinate synthetase A activity", 0.0208290954612504, null, null, 3.78929861115944, NaN, 0.84144897177555, 0.56290875, 4310, True
"GO:0000906", "6,7-dimethyl-8-ribityllumazine synthase activity", 0.0301285843852985, null, null, 3.94958515132665, NaN, 0.86761122019774, 0.57566324, 4310, True
"GO:0004418", "hydroxymethylbilane synthase activity", 0.0312757920800774, null, null, 3.9658129530366, NaN, 0.867319880096013, 0.57969933, 4310, True
"GO:0008760", "UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity", 0.0334280755428484, null, null, 3.99471298543157, NaN, 0.866797883719946, 0.5834473, 4310, True
"GO:0004156", "dihydropteroate synthase activity", 0.0340676692133888, null, null, 4.00294320687633, NaN, 0.866648485085595, 0.58656758, 4310, True
"GO:0008817", "cob(I)yrinic acid a,c-diamide adenosyltransferase activity", 0.0367749440093271, null, null, 4.03614962974585, NaN, 0.866042329726708, 0.59008937, 4310, True
"GO:0004478", "methionine adenosyltransferase activity", 0.0415329794631887, null, null, 4.08898611894791, NaN, 0.865066544525301, 0.59753907, 4310, True
"GO:0004124", "cysteine synthase activity", 0.0390253661834508, null, null, 4.06194229202809, NaN, 0.844220609381926, 0.59980901, 4310, True
"GO:0003849", "3-deoxy-7-phosphoheptulonate synthase activity", 0.0417664819143384, null, null, 4.09142072899205, NaN, 0.865021243723609, 0.60242453, 4310, True
"GO:0004364", "glutathione transferase activity", 0.0850625740883819, null, null, 4.40031344514033, NaN, 0.859019728727456, 0.63150648, 4310, True
"GO:0046428", "1,4-dihydroxy-2-naphthoate octaprenyltransferase activity", 0.010006764464487, null, null, 3.47099816966087, NaN, 0.874145048158571, 0.65864185, 4310, True
"GO:0004663", "Rab geranylgeranyltransferase activity", 0.010534683049695, null, null, 3.4933186082321, NaN, 0.852451824571666, 0.67834484, 4310, True
"GO:0008495", "protoheme IX farnesyltransferase activity", 0.026551597561165, null, null, 3.89470365260923, NaN, 0.866618037403249, 0.82738825, 4310, True
"GO:0008441", "3'(2'),5'-bisphosphate nucleotidase activity", 0.0145346815606938, 3.28841143191484, -4.53421494775106, 3.6330642726915, NaN, 0.862916836255775, 0.46870857, null, False
"GO:0008962", "phosphatidylglycerophosphatase activity", 0.0250558282364091, null, null, 3.86952506285723, NaN, 0.859569587506229, 0.50698628, 8441, True
"GO:0004647", "phosphoserine phosphatase activity", 0.0262199563986626, null, null, 3.88924566089298, NaN, 0.859191922884528, 0.52507246, 8441, True
"GO:0008934", "inositol monophosphate 1-phosphatase activity", 0.0347275674448988, null, null, 4.01127432890473, NaN, 0.856809357118786, 0.53564489, 8441, True
"GO:0042132", "fructose 1,6-bisphosphate 1-phosphatase activity", 0.0388798501631691, null, null, 4.06032002868829, NaN, 0.855829049282171, 0.54898553, 8441, True
"GO:0003993", "acid phosphatase activity", 0.0542199459756546, null, null, 4.2047438326888, NaN, 0.852863414791918, 0.56489602, 8441, True
"GO:0004721", "phosphoprotein phosphatase activity", 0.539894892086504, null, null, 5.20286958771521, NaN, 0.78873606227532, 0.6815379, 8441, True
"GO:0008420", "RNA polymerase II CTD heptapeptide repeat phosphatase activity", 0.0180304501409492, null, null, 3.72664572024091, NaN, 0.829669485573915, 0.71543687, 8441, True
"GO:0008138", "protein tyrosine/serine/threonine phosphatase activity", 0.104791839163782, null, null, 4.49089913410869, NaN, 0.810516243963346, 0.81964604, 8441, True
"GO:0008253", "5'-nucleotidase activity", 0.051262248261092, null, null, 4.18038396558976, NaN, 0.852349175821921, 0.87412793, 8441, True
"GO:0004722", "protein serine/threonine phosphatase activity", 0.244916998508055, null, null, 4.85958257607943, NaN, 0.799667416917768, 0.88158841, 8441, True
"GO:0004725", "protein tyrosine phosphatase activity", 0.249583663437553, null, null, 4.86777969050711, NaN, 0.799412293540241, 0.88307216, 8441, True
"GO:0004427", "inorganic diphosphatase activity", 0.0626429546845177, 0.776583132959742, -6.56735425842943, 4.26745334160767, NaN, 0.90812570901887, 0.46990368, null, False
"GO:0047429", "nucleoside-triphosphate diphosphatase activity", 0.137008409235448, null, null, 4.6073155976695, NaN, 0.903397666500271, 0.51776981, 4427, True
"GO:0004573", "mannosyl-oligosaccharide glucosidase activity", 0.0164230057308608, -0.661943942539345, -5.39650275021693, 3.68609977199592, NaN, 0.907803019501692, 0.4716174, null, False
"GO:0004135", "amylo-alpha-1,6-glucosidase activity", 0.00840608824138847, null, null, 3.39532639306935, NaN, 0.879205533323528, 0.72784179, 4573, True
"GO:0004134", "4-alpha-glucanotransferase activity", 0.0257157264679191, null, null, 3.88081359228079, NaN, 0.833608373312793, 0.87512308, 4573, True
"GO:0004392", "heme oxygenase (decyclizing) activity", 0.0136175922235697, -1.41950397946091, 5.12310551243583, 3.60476588470389, NaN, 0.90278553639893, 0.47174483, null, False
"GO:0030604", "1-deoxy-D-xylulose-5-phosphate reductoisomerase activity", 0.0245008369032418, -0.792740202662732, 6.28724410750378, 3.85979854748057, NaN, 0.888132171232056, 0.47365735, null, False
"GO:0016742", "hydroxymethyl-, formyl- and related transferase activity", 0.216240190232078, 6.64385494285875, 2.58348662651673, 4.8055008581584, NaN, 0.845093313897386, 0.47642496, null, False
"GO:0046421", "methylisocitrate lyase activity", 0.0117969499233012, -5.44948216057291, 3.13182747780921, 3.54245194737598, NaN, 0.903429645816563, 0.47650168, null, False
"GO:0008686", "3,4-dihydroxy-2-butanone-4-phosphate synthase activity", 0.0325008339252395, null, null, 3.98249736919771, NaN, 0.899896553327399, 0.52709128, 46421, True
"GO:0004150", "dihydroneopterin aldolase activity", 0.0291641177392455, null, null, 3.93545688071161, NaN, 0.899868386891821, 0.55659163, 46421, True
"GO:0008935", "1,4-dihydroxy-2-naphthoyl-CoA synthase activity", 0.012331636695499, null, null, 3.56169753265399, NaN, 0.903191558376686, 0.72623087, 46421, True
"GO:0004451", "isocitrate lyase activity", 0.0177360340068909, null, null, 3.71949701661058, NaN, 0.901195256259351, 0.74301988, 46421, True
"GO:0004049", "anthranilate synthase activity", 0.0317495651693666, null, null, 3.97234171632575, NaN, 0.89782347328128, 0.78511588, 46421, True
"GO:0004332", "fructose-bisphosphate aldolase activity", 0.0553062399875249, null, null, 4.21335835362439, NaN, 0.895982205546185, 0.79413905, 46421, True
"GO:0004654", "polyribonucleotide nucleotidyltransferase activity", 0.0304500732673162, 7.01434405446279, 0.260926015125918, 3.95419425181586, NaN, 0.845776801830425, 0.47675677, null, False
"GO:0004368", "glycerol-3-phosphate dehydrogenase (quinone) activity", 0.0351167381968149, -1.02206845953015, 6.20128930389495, 4.01611366635891, NaN, 0.886922771973116, 0.47798692, null, False
"GO:0003968", "RNA-directed 5'-3' RNA polymerase activity", 0.0306395825030319, 5.66198582732719, -1.88568212057492, 3.95688845465008, NaN, 0.764023286520693, 0.4839377, null, False
"GO:0003964", "RNA-directed DNA polymerase activity", 0.132416194362838, null, null, 4.59250984790068, NaN, 0.744907054928059, 0.53226902, 3968, True
"GO:0003721", "telomerase RNA reverse transcriptase activity", 0.00439593744990484, null, null, 3.11394335230684, NaN, 0.790183191763, 0.76360245, 3968, True
"GO:0003899", "DNA-directed 5'-3' RNA polymerase activity", 0.400751119855759, null, null, 5.07343605883129, NaN, 0.722784353543812, 0.79804732, 3968, True
"GO:0003896", "DNA primase activity", 0.0501691860622319, null, null, 4.17102399578572, NaN, 0.755349434462387, 0.82804812, 3968, True
"GO:0003887", "DNA-directed DNA polymerase activity", 0.368612383934476, null, null, 5.03713155568595, NaN, 0.727607146450018, 0.86436323, 3968, True
"GO:0004046", "aminoacylase activity", 0.00548223146177509, -1.29033464614896, -6.64620792759854, 3.20978301484852, NaN, 0.904757694632359, 0.48702328, null, False
"GO:0008759", "UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity", 0.0153637844669499, null, null, 3.65715150190097, NaN, 0.898513060441211, 0.52308441, 4046, True
"GO:0009014", "succinyl-diaminopimelate desuccinylase activity", 0.0206835794409687, null, null, 3.78625439578978, NaN, 0.897408487447925, 0.5633153, 4046, True
"GO:0004067", "asparaginase activity", 0.0314551490353083, null, null, 3.96829611504626, NaN, 0.894849515828459, 0.58770765, 4046, True
"GO:0009039", "urease activity", 0.0360033706924847, null, null, 4.02694162795903, NaN, 0.893998124185308, 0.60807508, 4046, True
"GO:0042586", "peptide deformylase activity", 0.0485685098391334, null, null, 4.15694268485223, NaN, 0.892061563517515, 0.62505247, 4046, True
"GO:0004359", "glutaminase activity", 0.114781683160795, null, null, 4.53044303990296, NaN, 0.886090382921935, 0.67537926, 4046, True
"GO:0008745", "N-acetylmuramoyl-L-alanine amidase activity", 0.0957292367843789, null, null, 4.45161759566633, NaN, 0.884864266072444, 0.70877825, 4046, True
"GO:0004407", "histone deacetylase activity", 0.0400507465124125, null, null, 4.0732049564886, NaN, 0.836745346298092, 0.79502005, 4046, True
"GO:0008933", "lytic transglycosylase activity", 0.0646124970985628, null, null, 4.28089691822888, NaN, 0.854962156568644, 0.86456714, 4046, True
"GO:0000156", "phosphorelay response regulator activity", 0.0544026870243805, 2.77934469265157, 5.97530995494428, 4.20620501176327, NaN, 0.97666920139936, 0.48784157, null, False
"GO:0008762", "UDP-N-acetylmuramate dehydrogenase activity", 0.0280270623249514, -0.903147907158182, 6.42575141462088, 3.91818766135893, NaN, 0.887245513341033, 0.48956791, null, False
"GO:0000774", "adenyl-nucleotide exchange factor activity", 0.0439864472470078, -2.08938867317842, 0.611444767940364, 4.11390994375404, NaN, 0.9751136812021, 0.49108142, null, False
"GO:0005092", "GDP-dissociation inhibitor activity", 0.0274923755527536, null, null, 3.90982336965091, NaN, 0.974160708020769, 0.50694105, 774, True
"GO:0019888", "protein phosphatase regulator activity", 0.0986294049095278, null, null, 4.46457896056579, NaN, 0.970901261510585, 0.57104618, 774, True
"GO:0005096", "GTPase activator activity", 0.506294227775414, null, null, 5.17496352577226, NaN, 0.96857072816104, 0.77237219, 774, True
"GO:0004865", "protein serine/threonine phosphatase inhibitor activity", 0.00883586811524368, null, null, 3.41697317260304, NaN, 0.972994346419955, 0.83368469, 774, True
"GO:0004864", "protein phosphatase inhibitor activity", 0.0460473601854158, null, null, 4.13379430060451, NaN, 0.970357193575481, 0.92792003, 774, True
"GO:0005085", "guanyl-nucleotide exchange factor activity", 0.305962661062969, null, null, 4.95623087983768, NaN, 0.969618826929674, 0.94041078, 774, True
"GO:0004455", "ketol-acid reductoisomerase activity", 0.0293367065074866, -1.12899631475931, 6.54353898366278, 3.93801909747621, NaN, 0.886941197645018, 0.49497357, null, False
"GO:0003862", "3-isopropylmalate dehydrogenase activity", 0.0293739315359307, -1.03597863783547, 6.35810649633, 3.93856975622106, NaN, 0.886932724557075, 0.49640178, null, False
"GO:0019134", "glucosamine-1-phosphate N-acetyltransferase activity", 0.0222910238510571, 3.8819445633254, 2.1952821748713, 3.81875359049772, NaN, 0.865827538666279, 0.49803518, null, False
"GO:0004358", "glutamate N-acetyltransferase activity", 0.0233299405539984, null, null, 3.83853427051187, NaN, 0.86547261942588, 0.54235417, 19134, True
"GO:0004343", "glucosamine 6-phosphate N-acetyltransferase activity", 0.0279221554266088, null, null, 3.91655921930111, NaN, 0.864054308729518, 0.54973678, 19134, True
"GO:0004042", "acetyl-CoA:L-glutamate N-acetyltransferase activity", 0.035769868241335, null, null, 4.02411607282677, NaN, 0.862049914975832, 0.56431184, 19134, True
"GO:0004617", "phosphoglycerate dehydrogenase activity", 0.0314077717263794, -1.17956366505257, 6.40723405570625, 3.96764156408301, NaN, 0.88648360218946, 0.49849223, null, False
"GO:0004616", "phosphogluconate dehydrogenase (decarboxylating) activity", 0.0326768067869755, null, null, 3.98484223140528, NaN, 0.886216210057246, 0.50179311, 4617, True
"GO:0004399", "histidinol dehydrogenase activity", 0.032741104563379, null, null, 3.98569585968984, NaN, 0.886202907603815, 0.50309291, 4617, True
"GO:0004345", "glucose-6-phosphate dehydrogenase activity", 0.035549902164165, null, null, 4.02143739646709, NaN, 0.885643161184877, 0.5057483, 4617, True
"GO:0004412", "homoserine dehydrogenase activity", 0.035637888595033, null, null, 4.02251085043403, NaN, 0.885626265739483, 0.50844806, 4617, True
"GO:0003979", "UDP-glucose 6-dehydrogenase activity", 0.0381894950902049, null, null, 4.05254004593402, NaN, 0.885151620185363, 0.51075147, 4617, True
"GO:0004367", "glycerol-3-phosphate dehydrogenase [NAD+] activity", 0.0393400868784787, null, null, 4.06543031862037, NaN, 0.884946679473636, 0.51396449, 4617, True
"GO:0004764", "shikimate 3-dehydrogenase (NADP+) activity", 0.0449069206776268, null, null, 4.12290364917332, NaN, 0.88402406379934, 0.51932036, 4617, True
"GO:0003938", "IMP dehydrogenase activity", 0.0461015056813346, null, null, 4.13430463495454, NaN, 0.88383930628185, 0.52467207, 4617, True
"GO:0004471", "malate dehydrogenase (decarboxylating) (NAD+) activity", 0.0511776459237189, null, null, 4.1796666686905, NaN, 0.883098408865063, 0.52916628, 4617, True
"GO:0008703", "5-amino-6-(5-phosphoribosylamino)uracil reductase activity", 0.0791302581917821, null, null, 4.36891880234938, NaN, 0.879904175913328, 0.54858833, 4617, True
"GO:0047834", "D-threo-aldose 1-dehydrogenase activity", 0.311346753813391, null, null, 4.96380670930386, NaN, 0.8686468679627, 0.62529153, 4617, True
